page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,intentionality
45307,|Airbus A380|,0,145369,2004-05-07T21:23:12Z,83.154.77.241,Anonymous,988,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,145370,2004-05-07T23:01:44Z,2906,|JorgeGG|,1323,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,145639,2004-05-07T23:04:15Z,2906,|JorgeGG|,1339,['wikification']
45307,|Airbus A380|,0,159694,2004-05-08T17:40:07Z,4082,|ManuelGR|,1348,['wikification']
45307,|Airbus A380|,0,191666,2004-05-31T11:09:00Z,83.154.190.3,Anonymous,1806,['elaboration']
45307,|Airbus A380|,0,191677,2004-07-15T12:10:48Z,15214,|Roblos|,1919,[]
45307,|Airbus A380|,0,223764,2004-07-15T12:21:06Z,15214,|Roblos|,1995,['elaboration']
45307,|Airbus A380|,0,223780,2004-08-22T11:39:01Z,80.58.20.44,Anonymous,5890,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,223766,2004-08-22T11:46:37Z,80.58.36.44,Anonymous,2075,[]
45307,|Airbus A380|,0,234104,2004-08-22T11:47:59Z,80.58.36.44,Anonymous,2075,['copy-editing']
45307,|Airbus A380|,0,236002,2004-08-22T12:19:11Z,80.58.20.107,Anonymous,5891,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,234105,2004-09-02T00:03:58Z,217.231.158.39,Anonymous,2091,[]
45307,|Airbus A380|,0,297260,2004-09-02T00:06:21Z,217.231.158.39,Anonymous,2090,['wikification']
45307,|Airbus A380|,0,255717,2004-09-03T19:26:23Z,16867,|Felipealvarez|,5907,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,255719,2004-09-16T10:25:24Z,16500,|Miguelerik|,6026,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,255776,2004-09-16T10:26:06Z,16500,|Miguelerik|,6024,[]
45307,|Airbus A380|,0,255821,2004-09-16T11:06:42Z,13770,|Dodo|,5957,['wikification']
45307,|Airbus A380|,0,439841,2004-09-16T11:59:37Z,7856,|Sanbec|,5960,[]
45307,|Airbus A380|,0,341203,2004-10-18T21:38:05Z,15011,|Sms|,2109,[]
45307,|Airbus A380|,0,370243,2004-11-13T13:23:10Z,15011,|Sms|,2132,['wikification']
45307,|Airbus A380|,0,439816,2004-11-30T01:47:19Z,17681,|LadyInGrey|,2161,['wikification']
45307,|Airbus A380|,0,439821,2005-01-18T11:08:42Z,22865,|Quesada|,2816,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,439832,2005-01-18T11:11:52Z,22865,|Quesada|,2996,['verifiability']
45307,|Airbus A380|,0,440022,2005-01-18T11:17:15Z,22865,|Quesada|,3000,['copy-editing']
45307,|Airbus A380|,0,439851,2005-01-18T11:22:58Z,22865,|Quesada|,5976,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,616994,2005-01-18T11:28:21Z,22865,|Quesada|,6051,['elaboration']
45307,|Airbus A380|,0,441810,2005-01-18T13:18:00Z,193.111.133.123,Anonymous,3028,['wikification']
45307,|Airbus A380|,0,441820,2005-01-19T07:03:54Z,217.11.109.218,Anonymous,3028,['fact-update']
45307,|Airbus A380|,0,442411,2005-01-19T07:10:24Z,217.11.109.218,Anonymous,3040,['fact-update']
45307,|Airbus A380|,0,461858,2005-01-19T11:15:00Z,80.58.44.44,Anonymous,3045,['copy-editing']
45307,|Airbus A380|,0,461894,2005-01-30T11:59:56Z,80.58.1.46,Anonymous,3193,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,482322,2005-01-30T12:25:32Z,13770,|Dodo|,3188,[]
45307,|Airbus A380|,0,490324,2005-02-13T04:27:50Z,9911,|Bermiego|,3193,[]
45307,|Airbus A380|,0,490325,2005-02-17T12:47:22Z,17327,|Valyag|,3229,['wikification']
45307,|Airbus A380|,0,551841,2005-02-17T12:49:25Z,17327,|Valyag|,3231,[]
45307,|Airbus A380|,0,591344,2005-03-31T09:14:03Z,23256,|Aka|,3307,['wikification']
45307,|Airbus A380|,0,591367,2005-04-18T21:37:24Z,213.0.212.47,Anonymous,3046,['simplification']
45307,|Airbus A380|,0,600296,2005-04-18T21:44:19Z,13770,|Dodo|,3307,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,612710,2005-04-21T13:12:47Z,24766,|Renabot|,3407,['wikification']
45307,|Airbus A380|,0,612739,2005-04-26T20:51:55Z,200.106.176.227,Anonymous,2525,[]
45307,|Airbus A380|,0,626187,2005-04-26T21:05:17Z,2906,|JorgeGG|,3407,"['wikification', 'elaboration', 'verifiability']"
45307,|Airbus A380|,0,617019,2005-04-28T11:45:27Z,24.232.141.14,Anonymous,6024,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,658558,2005-04-28T11:56:44Z,5496,|Alberto Salguero|,6051,['wikification']
45307,|Airbus A380|,0,631226,2005-05-02T03:04:13Z,213.4.128.41,Anonymous,3854,['wikification']
45307,|Airbus A380|,0,646659,2005-05-03T21:48:32Z,14862,|Ascánder|,3945,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,658550,2005-05-08T16:47:16Z,34687,|Rolfa~eswiki|,3873,[]
45307,|Airbus A380|,0,658576,2005-05-11T23:29:41Z,81.202.73.53,Anonymous,3974,['elaboration']
45307,|Airbus A380|,0,658562,2005-05-11T23:32:49Z,81.202.73.53,Anonymous,6296,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,658563,2005-05-11T23:35:09Z,81.202.73.53,Anonymous,6378,[]
45307,|Airbus A380|,0,658568,2005-05-11T23:35:27Z,81.202.73.53,Anonymous,6388,['vandalism']
45307,|Airbus A380|,0,878786,2005-05-11T23:36:38Z,81.202.73.53,Anonymous,6409,['vandalism']
45307,|Airbus A380|,0,666175,2005-05-11T23:38:27Z,81.202.73.53,Anonymous,4002,['wikification']
45307,|Airbus A380|,0,672905,2005-05-13T20:36:37Z,32751,|Rembiapo pohyiete (bot)|,4145,['wikification']
45307,|Airbus A380|,0,672936,2005-05-15T18:57:01Z,213.4.128.41,Anonymous,4146,['fact-update']
45307,|Airbus A380|,0,725097,2005-05-15T19:09:22Z,213.4.128.41,Anonymous,4230,['elaboration']
45307,|Airbus A380|,0,731505,2005-05-31T17:45:31Z,23810,|Quistnix|,4230,['wikification']
45307,|Airbus A380|,0,774861,2005-06-02T05:45:51Z,36641,|Orgullobot~eswiki|,4296,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,776966,2005-06-14T20:23:55Z,193.250.10.82,Anonymous,6421,"['wikification', 'elaboration']"
45307,|Airbus A380|,0,776971,2005-06-15T14:02:32Z,80.58.20.235,Anonymous,6434,[]
45307,|Airbus A380|,0,776982,2005-06-15T14:03:39Z,80.58.20.235,Anonymous,6438,['wikification']
45307,|Airbus A380|,0,780520,2005-06-15T14:08:01Z,80.58.20.174,Anonymous,6450,[]
45307,|Airbus A380|,0,784291,2005-06-16T11:49:36Z,193.250.10.244,Anonymous,6421,[]
45307,|Airbus A380|,0,784326,2005-06-17T13:24:00Z,80.58.20.172,Anonymous,6502,['wikification']
45307,|Airbus A380|,0,825658,2005-06-17T13:47:27Z,16867,|Felipealvarez|,6460,['wikification']
