page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,intentionality
62818,|Odín|,0,233909,2004-09-01T19:09:54Z,16574,|Noradrex|,402,"['wikification', 'elaboration']"
62818,|Odín|,0,266186,2004-09-01T21:10:10Z,15011,|Sms|,674,"['wikification', 'elaboration']"
62818,|Odín|,0,315698,2004-09-24T00:39:50Z,16359,|Jsanchezes|,711,['wikification']
62818,|Odín|,0,315811,2004-10-27T22:41:24Z,19241,|לערי ריינהארט|,725,['wikification']
62818,|Odín|,0,388716,2004-10-28T00:05:52Z,19241,|לערי ריינהארט|,724,['wikification']
62818,|Odín|,0,445394,2004-12-12T22:51:48Z,17560,|Sunsinron|,726,['vandalism']
62818,|Odín|,0,509581,2005-01-20T12:57:24Z,150.214.54.179,Anonymous,1124,['elaboration']
62818,|Odín|,0,509583,2005-03-05T00:57:10Z,25927,|Jorgeauli|,1286,"['wikification', 'elaboration']"
62818,|Odín|,0,509586,2005-03-05T00:57:57Z,25927,|Jorgeauli|,1288,[]
62818,|Odín|,0,522911,2005-03-05T00:58:37Z,25927,|Jorgeauli|,1288,['copy-editing']
62818,|Odín|,0,587871,2005-03-14T00:19:10Z,19241,|לערי ריינהארט|,1341,"['wikification', 'elaboration']"
62818,|Odín|,0,707238,2005-04-17T05:18:32Z,19241,|לערי ריינהארט|,1314,['wikification']
62818,|Odín|,0,707239,2005-05-26T01:45:38Z,200.86.150.24,Anonymous,1399,"['wikification', 'elaboration']"
62818,|Odín|,0,794456,2005-05-26T01:46:20Z,200.86.150.24,Anonymous,1402,['wikification']
62818,|Odín|,0,804249,2005-06-20T03:29:31Z,26594,|Beren2|,1401,['copy-editing']
62818,|Odín|,0,812192,2005-06-22T17:36:45Z,19754,|Mandramas|,1439,['wikification']
62818,|Odín|,0,880618,2005-06-24T23:01:08Z,39982,|Dwalin~eswiki|,1481,[]
62818,|Odín|,0,1069253,2005-08-01T01:41:16Z,80.58.19.42,Anonymous,1535,"['wikification', 'elaboration']"
62818,|Odín|,0,1083980,2005-08-03T22:43:23Z,66.249.204.199,Anonymous,1536,['copy-editing']
62818,|Odín|,0,1090007,2005-08-04T21:25:41Z,19542,|Yawmoght|,1603,['elaboration']
62818,|Odín|,0,1401566,2005-09-29T17:09:25Z,36641,|Orgullobot~eswiki|,1754,['wikification']
62818,|Odín|,0,1454841,2005-10-09T03:20:16Z,217.216.63.231,Anonymous,1757,['wikification']
62818,|Odín|,0,1454860,2005-10-09T03:25:28Z,60894,|Amadosanchez|,1767,['wikification']
62818,|Odín|,0,1551750,2005-10-26T22:53:25Z,32751,|Rembiapo pohyiete (bot)|,1779,['wikification']
62818,|Odín|,0,1685287,2005-11-20T23:11:46Z,37563,|RobotQuistnix|,1778,[]
62818,|Odín|,0,1760722,2005-12-04T19:17:59Z,81.34.42.141,Anonymous,1779,['copy-editing']
62818,|Odín|,0,1841010,2005-12-16T06:06:43Z,37563,|RobotQuistnix|,1791,['wikification']
62818,|Odín|,0,1850137,2005-12-17T17:07:53Z,37563,|RobotQuistnix|,1803,['wikification']
62818,|Odín|,0,1956551,2006-01-01T21:39:50Z,8547,|Zwobot|,1819,['wikification']
62818,|Odín|,0,2011422,2006-01-09T02:20:24Z,37563,|RobotQuistnix|,1833,['wikification']
62818,|Odín|,0,2150315,2006-01-26T05:22:00Z,37563,|RobotQuistnix|,1859,['wikification']
62818,|Odín|,0,2212233,2006-02-02T18:14:39Z,44428,|.Sergio|,1948,['elaboration']
62818,|Odín|,0,2271688,2006-02-08T16:29:06Z,9477,|Javier Carro|,1993,['wikification']
62818,|Odín|,0,2394439,2006-02-23T15:23:19Z,37563,|RobotQuistnix|,2005,['wikification']
62818,|Odín|,0,2421857,2006-02-26T12:25:04Z,86.206.187.149,Anonymous,2001,['copy-editing']
62818,|Odín|,0,2428199,2006-02-27T01:31:40Z,93098,|Gizmo II|,1986,[]
62818,|Odín|,0,2451846,2006-03-01T19:05:31Z,200.45.244.246,Anonymous,1990,['wikification']
62818,|Odín|,0,2495813,2006-03-06T13:24:09Z,43433,|FlaBot|,2006,['wikification']
62818,|Odín|,0,2663663,2006-03-24T09:18:59Z,45033,|YurikBot|,2019,['wikification']
62818,|Odín|,0,2790971,2006-04-06T00:16:10Z,37563,|RobotQuistnix|,2031,['wikification']
62818,|Odín|,0,3016337,2006-04-29T02:58:18Z,45033,|YurikBot|,2046,['wikification']
62818,|Odín|,0,3463205,2006-06-07T17:25:42Z,62.14.223.62,Anonymous,2246,['elaboration']
62818,|Odín|,0,3463222,2006-06-07T17:26:36Z,126877,|Zerosxt|,2046,[]
62818,|Odín|,0,3468194,2006-06-07T23:24:57Z,36641,|Orgullobot~eswiki|,2074,['wikification']
62818,|Odín|,0,3527375,2006-06-12T20:45:41Z,201.255.159.160,Anonymous,2194,"['wikification', 'elaboration']"
62818,|Odín|,0,3527400,2006-06-12T20:46:55Z,15552,|Tostadora|,2074,[]
62818,|Odín|,0,3879573,2006-07-13T02:41:19Z,37563,|RobotQuistnix|,2086,['wikification']
62818,|Odín|,0,4026384,2006-07-24T15:43:40Z,83.53.119.125,Anonymous,2170,"['wikification', 'elaboration']"
62818,|Odín|,0,4669278,2006-09-11T12:09:44Z,82.158.153.248,Anonymous,2170,['copy-editing']
62818,|Odín|,0,4669341,2006-09-11T12:17:28Z,82.158.153.248,Anonymous,2231,['elaboration']
62818,|Odín|,0,5202704,2006-10-19T21:47:46Z,187970,|JAnDbot|,2233,['wikification']
62818,|Odín|,0,5239919,2006-10-22T15:13:54Z,42845,|BOT-Superzerocool|,2251,['wikification']
62818,|Odín|,0,6061054,2006-12-16T12:22:16Z,241787,|Bot-Schafter|,2267,['process']
62818,|Odín|,0,6221290,2006-12-27T20:58:56Z,69710,|BludgerPan|,2262,[]
62818,|Odín|,0,6232730,2006-12-28T18:02:37Z,57754,|Emex|,2249,['wikification']
62818,|Odín|,0,6344029,2007-01-05T20:37:48Z,43433,|FlaBot|,2264,"['refactoring', 'wikification']"
62818,|Odín|,0,6442819,2007-01-12T20:26:44Z,142610,|Thijs!bot|,2287,['wikification']
62818,|Odín|,0,6783984,2007-02-02T01:21:45Z,200.121.192.169,Anonymous,2363,['elaboration']
62818,|Odín|,0,6784330,2007-02-02T01:55:24Z,15514,|Cookie|,2360,['fact-update']
62818,|Odín|,0,7151483,2007-02-22T01:20:03Z,41517,|Osvaldiaz|,2398,['elaboration']
62818,|Odín|,0,7151493,2007-02-22T01:20:45Z,41517,|Osvaldiaz|,2402,['wikification']
62818,|Odín|,0,7206135,2007-02-25T02:05:21Z,37563,|RobotQuistnix|,2414,['wikification']
62818,|Odín|,0,7360340,2007-03-05T13:59:54Z,39213,|Chobot|,2428,['wikification']
62818,|Odín|,0,7507188,2007-03-13T09:05:52Z,187970,|JAnDbot|,2446,['wikification']
62818,|Odín|,0,8053465,2007-04-10T04:24:38Z,314642,|Matdrodes|,2444,['wikification']
62818,|Odín|,0,8090415,2007-04-11T22:29:00Z,200.2.119.115,Anonymous,2494,"['wikification', 'elaboration']"
62818,|Odín|,0,8303930,2007-04-22T14:31:50Z,37563,|RobotQuistnix|,2506,['wikification']
62818,|Odín|,0,8419792,2007-04-28T01:37:15Z,37563,|RobotQuistnix|,2518,['wikification']
62818,|Odín|,0,8887710,2007-05-19T00:06:02Z,81.37.183.84,Anonymous,2517,[]
62818,|Odín|,0,9123525,2007-05-29T17:42:50Z,65.200.157.177,Anonymous,2525,['vandalism']
62818,|Odín|,0,9123527,2007-05-29T17:43:17Z,65.200.157.177,Anonymous,2519,[]
62818,|Odín|,0,9123809,2007-05-29T17:53:49Z,93098,|Gizmo II|,2517,['wikification']
