page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,intentionality
40466,|Homer Simpson|,0,126827,2004-04-03T08:43:51Z,2121,|Moriel|,265,"['wikification', 'elaboration']"
40466,|Homer Simpson|,0,126830,2004-04-03T08:44:52Z,2121,|Moriel|,265,['wikification']
40466,|Homer Simpson|,0,127368,2004-04-03T08:57:09Z,2121,|Moriel|,342,"['wikification', 'elaboration']"
40466,|Homer Simpson|,0,165453,2004-04-04T02:39:11Z,2618,|Pablo.cl|,513,['elaboration']
40466,|Homer Simpson|,0,251659,2004-06-05T05:50:09Z,0,|Template namespace initialisation script|,500,[]
40466,|Homer Simpson|,0,265983,2004-09-13T01:57:07Z,201.128.105.220,Anonymous,512,['vandalism']
40466,|Homer Simpson|,0,269778,2004-09-23T22:51:34Z,152.163.101.11,Anonymous,516,['wikification']
40466,|Homer Simpson|,0,316534,2004-09-27T09:05:12Z,2075,|Sabbut|,572,['wikification']
40466,|Homer Simpson|,0,345320,2004-10-28T10:02:24Z,13770,|Dodo|,572,['wikification']
40466,|Homer Simpson|,0,348921,2004-11-16T02:12:00Z,16961,|El Moska|,1091,['elaboration']
40466,|Homer Simpson|,0,350573,2004-11-18T00:37:14Z,16961,|El Moska|,1084,[]
40466,|Homer Simpson|,0,350575,2004-11-19T00:36:10Z,16961,|El Moska|,1084,[]
40466,|Homer Simpson|,0,401128,2004-11-19T00:36:53Z,16961,|El Moska|,1085,['copy-editing']
40466,|Homer Simpson|,0,401130,2004-12-21T19:15:07Z,2075,|Sabbut|,1098,"['copy-editing', 'wikification']"
40466,|Homer Simpson|,0,410420,2004-12-21T19:15:18Z,2075,|Sabbut|,1097,['copy-editing']
40466,|Homer Simpson|,0,416928,2004-12-27T19:03:30Z,84.122.179.171,Anonymous,1094,[]
40466,|Homer Simpson|,0,517493,2005-01-01T15:04:49Z,24230,|Davidl~eswiki|,1137,['elaboration']
40466,|Homer Simpson|,0,605779,2005-03-10T01:37:56Z,9305,|Comae|,1148,[]
40466,|Homer Simpson|,0,605790,2005-04-23T16:19:56Z,32908,|Wonderfool~eswiki|,1294,['wikification']
40466,|Homer Simpson|,0,605939,2005-04-23T16:27:44Z,27275,|Alexan|,1283,[]
40466,|Homer Simpson|,0,605999,2005-04-23T17:48:26Z,9549,|Tony Rotondas|,1286,[]
